ID,visit_datetime,reserve_datetime,reserve_visitors
"restaurant_ 603","2017-01-21 18:00:00","2017-01-15 14:00:00",3
"restaurant_ 603","2017-01-21 18:00:00","2017-01-17 19:00:00",3
"restaurant_ 205","2017-01-21 18:00:00","2017-01-19 21:00:00",4
"restaurant_ 205","2017-01-21 18:00:00","2017-01-20 21:00:00",3
"restaurant_ 179","2017-01-21 18:00:00","2017-01-19 14:00:00",2
"restaurant_ 179","2017-01-21 18:00:00","2017-01-19 14:00:00",2
"restaurant_ 179","2017-01-21 18:00:00","2017-01-10 19:00:00",2
"restaurant_ 586","2017-01-21 18:00:00","2017-01-10 17:00:00",17
"restaurant_ 623","2017-01-21 18:00:00","2017-01-15 22:00:00",2
"restaurant_ 623","2017-01-21 18:00:00","2017-01-21 13:00:00",3
"restaurant_ 623","2017-01-21 18:00:00","2017-01-09 23:00:00",2
"restaurant_ 623","2017-01-21 18:00:00","2017-01-14 20:00:00",2
"restaurant_ 623","2017-01-21 18:00:00","2017-01-19 13:00:00",4
"restaurant_ 623","2017-01-21 18:00:00","2017-01-16 12:00:00",3
"restaurant_ 150","2017-01-21 18:00:00","2017-01-21 18:00:00",3
"restaurant_ 58","2017-01-21 18:00:00","2017-01-18 19:00:00",2
"restaurant_ 58","2017-01-21 18:00:00","2017-01-21 18:00:00",2
"restaurant_ 253","2017-01-21 18:00:00","2017-01-15 23:00:00",2
"restaurant_ 253","2017-01-21 18:00:00","2017-01-20 21:00:00",6
"restaurant_ 416","2017-01-21 18:00:00","2017-01-12 23:00:00",3
"restaurant_ 416","2017-01-21 18:00:00","2017-01-19 18:00:00",5
"restaurant_ 416","2017-01-21 18:00:00","2017-01-18 22:00:00",4
"restaurant_ 416","2017-01-21 18:00:00","2017-01-15 23:00:00",6
"restaurant_ 416","2017-01-21 18:00:00","2017-01-19 18:00:00",4
"restaurant_ 581","2017-01-21 18:00:00","2017-01-16 17:00:00",3
"restaurant_ 581","2017-01-21 18:00:00","2017-01-19 21:00:00",4
"restaurant_ 581","2017-01-21 18:00:00","2017-01-16 00:00:00",4
"restaurant_ 415","2017-01-21 18:00:00","2017-01-20 01:00:00",2
"restaurant_ 561","2017-01-21 18:00:00","2017-01-20 18:00:00",2
"restaurant_ 561","2017-01-21 18:00:00","2017-01-20 23:00:00",2
"restaurant_ 561","2017-01-21 18:00:00","2017-01-18 20:00:00",4
"restaurant_ 43","2017-01-21 18:00:00","2017-01-20 23:00:00",2
"restaurant_ 480","2017-01-21 18:00:00","2017-01-21 17:00:00",3
"restaurant_ 480","2017-01-21 18:00:00","2017-01-14 17:00:00",5
"restaurant_ 465","2017-01-21 18:00:00","2017-01-07 20:00:00",6
"restaurant_ 625","2017-01-21 18:00:00","2017-01-10 18:00:00",7
"restaurant_ 625","2017-01-21 18:00:00","2017-01-21 16:00:00",3
"restaurant_ 625","2017-01-21 18:00:00","2017-01-21 16:00:00",4
"restaurant_ 210","2017-01-21 18:00:00","2017-01-20 19:00:00",2
"restaurant_ 67","2017-01-21 18:00:00","2017-01-20 11:00:00",2
"restaurant_ 67","2017-01-21 18:00:00","2017-01-19 22:00:00",2
"restaurant_ 8","2017-01-21 18:00:00","2017-01-04 15:00:00",2
"restaurant_ 595","2017-01-21 18:00:00","2017-01-03 20:00:00",2
"restaurant_ 595","2017-01-21 18:00:00","2017-01-17 18:00:00",3
"restaurant_ 595","2017-01-21 18:00:00","2017-01-19 19:00:00",2
"restaurant_ 595","2017-01-21 18:00:00","2017-01-21 17:00:00",2
"restaurant_ 614","2017-01-21 18:00:00","2017-01-15 17:00:00",4
"restaurant_ 614","2017-01-21 18:00:00","2017-01-20 18:00:00",3
"restaurant_ 138","2017-01-21 18:00:00","2017-01-12 19:00:00",12
"restaurant_ 138","2017-01-21 18:00:00","2017-01-03 15:00:00",8
"restaurant_ 287","2017-01-21 18:00:00","2017-01-06 17:00:00",39
"restaurant_ 488","2017-01-21 18:00:00","2017-01-21 14:00:00",5
"restaurant_ 488","2017-01-21 18:00:00","2017-01-05 19:00:00",6
"restaurant_ 488","2017-01-21 18:00:00","2017-01-16 22:00:00",2
"restaurant_ 509","2017-01-21 18:00:00","2017-01-08 23:00:00",17
"restaurant_ 509","2017-01-21 18:00:00","2017-01-18 19:00:00",11
"restaurant_ 124","2017-01-21 18:00:00","2017-01-21 17:00:00",2
"restaurant_ 223","2017-01-21 18:00:00","2017-01-17 20:00:00",2
"restaurant_ 223","2017-01-21 18:00:00","2017-01-21 17:00:00",3
"restaurant_ 223","2017-01-21 18:00:00","2017-01-21 17:00:00",2
"restaurant_ 223","2017-01-21 18:00:00","2017-01-18 18:00:00",2
"restaurant_ 223","2017-01-21 18:00:00","2017-01-21 17:00:00",2
"restaurant_ 737","2017-01-21 18:00:00","2017-01-19 13:00:00",4
"restaurant_ 483","2017-01-21 18:00:00","2017-01-14 12:00:00",2
"restaurant_ 483","2017-01-21 18:00:00","2017-01-13 12:00:00",2
"restaurant_ 483","2017-01-21 18:00:00","2017-01-07 22:00:00",2
"restaurant_ 483","2017-01-21 18:00:00","2017-01-21 15:00:00",2
"restaurant_ 460","2017-01-21 18:00:00","2017-01-18 01:00:00",4
"restaurant_ 50","2017-01-21 18:00:00","2017-01-19 19:00:00",4
"restaurant_ 50","2017-01-21 18:00:00","2017-01-19 22:00:00",2
"restaurant_ 50","2017-01-21 18:00:00","2017-01-21 17:00:00",2
"restaurant_ 65","2017-01-21 18:00:00","2017-01-12 22:00:00",2
"restaurant_ 471","2017-01-21 18:00:00","2017-01-21 17:00:00",4
"restaurant_ 46","2017-01-21 18:00:00","2017-01-06 12:00:00",2
"restaurant_ 46","2017-01-21 18:00:00","2017-01-19 15:00:00",2
"restaurant_ 524","2017-01-21 18:00:00","2017-01-20 20:00:00",2
"restaurant_ 524","2017-01-21 18:00:00","2017-01-18 21:00:00",2
"restaurant_ 524","2017-01-21 18:00:00","2017-01-20 20:00:00",2
"restaurant_ 524","2017-01-21 18:00:00","2017-01-19 14:00:00",2
"restaurant_ 434","2017-01-21 18:00:00","2017-01-21 12:00:00",2
"restaurant_ 434","2017-01-21 18:00:00","2017-01-19 18:00:00",2
"restaurant_ 769","2017-01-21 18:00:00","2017-01-11 12:00:00",2
"restaurant_ 769","2017-01-21 18:00:00","2017-01-15 17:00:00",7
"restaurant_ 428","2017-01-21 18:00:00","2017-01-16 22:00:00",9
"restaurant_ 428","2017-01-21 18:00:00","2017-01-16 22:00:00",2
"restaurant_ 428","2017-01-21 18:00:00","2017-01-17 19:00:00",2
"restaurant_ 710","2017-01-21 18:00:00","2017-01-21 17:00:00",2
"restaurant_ 815","2017-01-21 18:00:00","2017-01-18 18:00:00",2
"restaurant_ 818","2017-01-21 18:00:00","2017-01-19 01:00:00",9
"restaurant_ 101","2017-01-21 18:00:00","2017-01-20 20:00:00",5
"restaurant_ 101","2017-01-21 18:00:00","2017-01-20 20:00:00",3
"restaurant_ 53","2017-01-21 18:00:00","2017-01-19 20:00:00",2
"restaurant_ 53","2017-01-21 18:00:00","2017-01-21 14:00:00",5
"restaurant_ 459","2017-01-21 18:00:00","2017-01-19 18:00:00",2
"restaurant_ 459","2017-01-21 18:00:00","2017-01-21 13:00:00",2
"restaurant_ 459","2017-01-21 18:00:00","2017-01-20 21:00:00",2
"restaurant_ 459","2017-01-21 18:00:00","2017-01-21 18:00:00",4
"restaurant_ 714","2017-01-21 18:00:00","2017-01-06 14:00:00",2
"restaurant_ 714","2017-01-21 18:00:00","2017-01-10 19:00:00",6
"restaurant_ 51","2017-01-21 18:00:00","2017-01-19 14:00:00",4
"restaurant_ 51","2017-01-21 18:00:00","2017-01-19 14:00:00",4
"restaurant_ 51","2017-01-21 18:00:00","2017-01-20 13:00:00",2
"restaurant_ 225","2017-01-21 18:00:00","2017-01-19 22:00:00",2
"restaurant_ 225","2017-01-21 18:00:00","2017-01-11 13:00:00",4
"restaurant_ 225","2017-01-21 18:00:00","2017-01-03 17:00:00",2
"restaurant_ 225","2017-01-21 18:00:00","2017-01-08 17:00:00",2
"restaurant_ 225","2017-01-21 18:00:00","2017-01-21 16:00:00",7
"restaurant_ 493","2017-01-21 18:00:00","2017-01-20 18:00:00",6
"restaurant_ 493","2017-01-21 18:00:00","2017-01-21 17:00:00",4
"restaurant_ 808","2017-01-21 18:00:00","2017-01-12 00:00:00",2
"restaurant_ 71","2017-01-21 18:00:00","2017-01-20 17:00:00",4
"restaurant_ 436","2017-01-21 18:00:00","2017-01-18 18:00:00",2
"restaurant_ 436","2017-01-21 18:00:00","2017-01-06 18:00:00",4
"restaurant_ 165","2017-01-21 18:00:00","2017-01-20 17:00:00",2
"restaurant_ 126","2017-01-21 18:00:00","2017-01-16 20:00:00",2
"restaurant_ 126","2017-01-21 18:00:00","2017-01-21 09:00:00",2
"restaurant_ 126","2017-01-21 18:00:00","2017-01-12 21:00:00",5
"restaurant_ 126","2017-01-21 18:00:00","2017-01-21 17:00:00",3
"restaurant_ 126","2017-01-21 18:00:00","2017-01-20 13:00:00",3
"restaurant_ 500","2017-01-21 18:00:00","2017-01-21 18:00:00",3
"restaurant_ 500","2017-01-21 18:00:00","2017-01-21 18:00:00",2
"restaurant_ 740","2017-01-21 18:00:00","2017-01-20 23:00:00",2
"restaurant_ 740","2017-01-21 18:00:00","2017-01-16 19:00:00",15
"restaurant_ 466","2017-01-21 18:00:00","2017-01-15 19:00:00",2
"restaurant_ 466","2017-01-21 18:00:00","2017-01-18 21:00:00",4
"restaurant_ 466","2017-01-21 18:00:00","2017-01-14 16:00:00",7
"restaurant_ 130","2017-01-21 18:00:00","2017-01-13 16:00:00",5
"restaurant_ 130","2017-01-21 18:00:00","2017-01-15 21:00:00",2
"restaurant_ 130","2017-01-21 18:00:00","2017-01-12 22:00:00",4
"restaurant_ 504","2017-01-21 18:00:00","2017-01-20 18:00:00",2
"restaurant_ 504","2017-01-21 18:00:00","2017-01-19 19:00:00",2
"restaurant_ 433","2017-01-21 18:00:00","2017-01-21 18:00:00",2
"restaurant_ 433","2017-01-21 18:00:00","2017-01-21 16:00:00",3
"restaurant_ 433","2017-01-21 18:00:00","2017-01-21 17:00:00",2
"restaurant_ 433","2017-01-21 18:00:00","2017-01-16 17:00:00",4
"restaurant_ 541","2017-01-21 18:00:00","2017-01-19 18:00:00",2
"restaurant_ 541","2017-01-21 18:00:00","2017-01-19 18:00:00",3
"restaurant_ 541","2017-01-21 18:00:00","2017-01-16 20:00:00",2
"restaurant_ 541","2017-01-21 18:00:00","2017-01-07 01:00:00",5
"restaurant_ 541","2017-01-21 18:00:00","2017-01-12 22:00:00",2
"restaurant_ 541","2017-01-21 18:00:00","2017-01-21 16:00:00",4
"restaurant_ 73","2017-01-21 18:00:00","2017-01-18 21:00:00",2
"restaurant_ 556","2017-01-21 18:00:00","2017-01-21 16:00:00",3
"restaurant_ 556","2017-01-21 18:00:00","2017-01-21 18:00:00",2
"restaurant_ 215","2017-01-21 18:00:00","2017-01-21 11:00:00",2
"restaurant_ 729","2017-01-21 18:00:00","2017-01-21 12:00:00",3
"restaurant_ 102","2017-01-21 18:00:00","2017-01-18 20:00:00",2
"restaurant_ 489","2017-01-21 19:00:00","2017-01-20 19:00:00",3
"restaurant_ 489","2017-01-21 19:00:00","2017-01-16 19:00:00",2
"restaurant_ 489","2017-01-21 19:00:00","2017-01-21 17:00:00",2
"restaurant_ 498","2017-01-21 19:00:00","2017-01-07 11:00:00",3
"restaurant_ 45","2017-01-21 19:00:00","2017-01-21 12:00:00",2
"restaurant_ 539","2017-01-21 19:00:00","2017-01-17 20:00:00",3
"restaurant_ 539","2017-01-21 19:00:00","2017-01-18 18:00:00",2
"restaurant_ 816","2017-01-21 19:00:00","2017-01-18 16:00:00",4
"restaurant_ 743","2017-01-21 19:00:00","2017-01-21 17:00:00",3
"restaurant_ 743","2017-01-21 19:00:00","2017-01-14 18:00:00",5
"restaurant_ 453","2017-01-21 19:00:00","2017-01-18 22:00:00",2
"restaurant_ 437","2017-01-21 19:00:00","2017-01-20 19:00:00",5
"restaurant_ 437","2017-01-21 19:00:00","2017-01-19 12:00:00",2
"restaurant_ 437","2017-01-21 19:00:00","2017-01-02 20:00:00",2
"restaurant_ 437","2017-01-21 19:00:00","2017-01-20 21:00:00",2
"restaurant_ 437","2017-01-21 19:00:00","2017-01-21 16:00:00",2
"restaurant_ 437","2017-01-21 19:00:00","2017-01-13 19:00:00",6
"restaurant_ 464","2017-01-21 19:00:00","2017-01-18 19:00:00",8
"restaurant_ 619","2017-01-21 19:00:00","2017-01-21 12:00:00",2
"restaurant_ 619","2017-01-21 19:00:00","2017-01-21 12:00:00",2
"restaurant_ 733","2017-01-21 19:00:00","2017-01-18 16:00:00",5
"restaurant_ 172","2017-01-21 19:00:00","2017-01-19 19:00:00",4
"restaurant_ 172","2017-01-21 19:00:00","2017-01-10 11:00:00",5
"restaurant_ 172","2017-01-21 19:00:00","2017-01-09 18:00:00",4
"restaurant_ 803","2017-01-21 19:00:00","2017-01-21 19:00:00",2
"restaurant_ 803","2017-01-21 19:00:00","2017-01-21 16:00:00",8
"restaurant_ 222","2017-01-21 19:00:00","2017-01-21 11:00:00",2
"restaurant_ 621","2017-01-21 19:00:00","2017-01-09 22:00:00",2
"restaurant_ 621","2017-01-21 19:00:00","2017-01-20 23:00:00",3
"restaurant_ 69","2017-01-21 19:00:00","2017-01-18 22:00:00",2
"restaurant_ 69","2017-01-21 19:00:00","2017-01-16 20:00:00",2
"restaurant_ 69","2017-01-21 19:00:00","2017-01-18 19:00:00",6
"restaurant_ 69","2017-01-21 19:00:00","2017-01-14 18:00:00",5
"restaurant_ 69","2017-01-21 19:00:00","2017-01-17 00:00:00",3
"restaurant_ 69","2017-01-21 19:00:00","2017-01-19 17:00:00",3
"restaurant_ 497","2017-01-21 19:00:00","2017-01-21 18:00:00",16
"restaurant_ 497","2017-01-21 19:00:00","2017-01-21 18:00:00",2
"restaurant_ 229","2017-01-21 19:00:00","2017-01-21 18:00:00",5
"restaurant_ 166","2017-01-21 19:00:00","2017-01-14 23:00:00",2
"restaurant_ 166","2017-01-21 19:00:00","2017-01-16 20:00:00",2
"restaurant_ 166","2017-01-21 19:00:00","2017-01-21 15:00:00",2
"restaurant_ 560","2017-01-21 19:00:00","2017-01-16 11:00:00",5
"restaurant_ 560","2017-01-21 19:00:00","2017-01-21 16:00:00",2
"restaurant_ 560","2017-01-21 19:00:00","2017-01-21 17:00:00",2
"restaurant_ 560","2017-01-21 19:00:00","2017-01-21 17:00:00",7
"restaurant_ 603","2017-01-21 19:00:00","2017-01-06 22:00:00",6
"restaurant_ 603","2017-01-21 19:00:00","2017-01-20 18:00:00",3
"restaurant_ 603","2017-01-21 19:00:00","2017-01-06 21:00:00",2
"restaurant_ 205","2017-01-21 19:00:00","2017-01-21 15:00:00",2
"restaurant_ 205","2017-01-21 19:00:00","2017-01-19 08:00:00",2
"restaurant_ 216","2017-01-21 19:00:00","2017-01-20 19:00:00",7
"restaurant_ 216","2017-01-21 19:00:00","2017-01-20 18:00:00",2
"restaurant_ 586","2017-01-21 19:00:00","2017-01-14 18:00:00",7
"restaurant_ 586","2017-01-21 19:00:00","2017-01-16 21:00:00",2
"restaurant_ 586","2017-01-21 19:00:00","2017-01-20 20:00:00",2
"restaurant_ 712","2017-01-21 19:00:00","2017-01-21 19:00:00",40
"restaurant_ 712","2017-01-21 19:00:00","2017-01-18 17:00:00",6
"restaurant_ 623","2017-01-21 19:00:00","2017-01-21 19:00:00",2
"restaurant_ 623","2017-01-21 19:00:00","2017-01-17 20:00:00",2
"restaurant_ 623","2017-01-21 19:00:00","2017-01-19 18:00:00",2
"restaurant_ 623","2017-01-21 19:00:00","2017-01-21 19:00:00",2
"restaurant_ 91","2017-01-21 19:00:00","2017-01-10 13:00:00",3
"restaurant_ 150","2017-01-21 19:00:00","2017-01-19 18:00:00",2
"restaurant_ 18","2017-01-21 19:00:00","2017-01-19 12:00:00",5
"restaurant_ 455","2017-01-21 19:00:00","2017-01-09 20:00:00",6
"restaurant_ 455","2017-01-21 19:00:00","2017-01-20 18:00:00",4
"restaurant_ 455","2017-01-21 19:00:00","2017-01-10 08:00:00",4
"restaurant_ 455","2017-01-21 19:00:00","2017-01-21 19:00:00",3
"restaurant_ 415","2017-01-21 19:00:00","2017-01-13 23:00:00",3
"restaurant_ 429","2017-01-21 19:00:00","2017-01-17 19:00:00",7
"restaurant_ 561","2017-01-21 19:00:00","2017-01-19 21:00:00",2
"restaurant_ 561","2017-01-21 19:00:00","2017-01-20 19:00:00",2
"restaurant_ 561","2017-01-21 19:00:00","2017-01-21 16:00:00",2
"restaurant_ 561","2017-01-21 19:00:00","2017-01-12 17:00:00",4
"restaurant_ 211","2017-01-21 19:00:00","2017-01-21 17:00:00",2
"restaurant_ 211","2017-01-21 19:00:00","2017-01-12 16:00:00",6
"restaurant_ 480","2017-01-21 19:00:00","2017-01-10 18:00:00",2
"restaurant_ 763","2017-01-21 19:00:00","2017-01-19 18:00:00",14
"restaurant_ 763","2017-01-21 19:00:00","2017-01-19 18:00:00",4
"restaurant_ 67","2017-01-21 19:00:00","2017-01-05 13:00:00",1
"restaurant_ 67","2017-01-21 19:00:00","2017-01-17 21:00:00",11
"restaurant_ 243","2017-01-21 19:00:00","2017-01-15 22:00:00",5
"restaurant_ 595","2017-01-21 19:00:00","2017-01-21 17:00:00",4
"restaurant_ 595","2017-01-21 19:00:00","2017-01-21 17:00:00",4
"restaurant_ 68","2017-01-21 19:00:00","2017-01-21 17:00:00",2
"restaurant_ 614","2017-01-21 19:00:00","2017-01-21 14:00:00",3
"restaurant_ 488","2017-01-21 19:00:00","2017-01-20 19:00:00",2
"restaurant_ 124","2017-01-21 19:00:00","2017-01-21 19:00:00",2
"restaurant_ 124","2017-01-21 19:00:00","2017-01-21 18:00:00",2
"restaurant_ 737","2017-01-21 19:00:00","2017-01-21 19:00:00",3
"restaurant_ 737","2017-01-21 19:00:00","2017-01-19 13:00:00",2
"restaurant_ 737","2017-01-21 19:00:00","2017-01-21 19:00:00",2
"restaurant_ 483","2017-01-21 19:00:00","2017-01-21 17:00:00",2
"restaurant_ 725","2017-01-21 19:00:00","2017-01-18 17:00:00",5
"restaurant_ 460","2017-01-21 19:00:00","2017-01-21 17:00:00",2
"restaurant_ 460","2017-01-21 19:00:00","2017-01-21 17:00:00",2
"restaurant_ 50","2017-01-21 19:00:00","2017-01-12 12:00:00",8
"restaurant_ 563","2017-01-21 19:00:00","2017-01-21 00:00:00",2
"restaurant_ 563","2017-01-21 19:00:00","2017-01-21 12:00:00",2
"restaurant_ 563","2017-01-21 19:00:00","2017-01-14 19:00:00",4
"restaurant_ 563","2017-01-21 19:00:00","2017-01-07 13:00:00",7
"restaurant_ 46","2017-01-21 19:00:00","2017-01-07 18:00:00",3
"restaurant_ 178","2017-01-21 19:00:00","2017-01-15 20:00:00",3
"restaurant_ 524","2017-01-21 19:00:00","2017-01-21 00:00:00",2
"restaurant_ 524","2017-01-21 19:00:00","2017-01-19 22:00:00",3
"restaurant_ 524","2017-01-21 19:00:00","2017-01-19 18:00:00",3
"restaurant_ 173","2017-01-21 19:00:00","2017-01-20 23:00:00",2
"restaurant_ 434","2017-01-21 19:00:00","2017-01-06 17:00:00",10
"restaurant_ 327","2017-01-21 19:00:00","2017-01-13 17:00:00",3
"restaurant_ 666","2017-01-21 19:00:00","2017-01-08 18:00:00",12
"restaurant_ 592","2017-01-21 19:00:00","2017-01-21 14:00:00",2
"restaurant_ 719","2017-01-21 19:00:00","2017-01-14 18:00:00",12
"restaurant_ 149","2017-01-21 19:00:00","2017-01-16 19:00:00",2
"restaurant_ 428","2017-01-21 19:00:00","2017-01-16 22:00:00",2
"restaurant_ 428","2017-01-21 19:00:00","2017-01-21 01:00:00",4
"restaurant_ 428","2017-01-21 19:00:00","2017-01-21 18:00:00",2
"restaurant_ 815","2017-01-21 19:00:00","2017-01-19 20:00:00",2
"restaurant_ 815","2017-01-21 19:00:00","2017-01-17 21:00:00",4
"restaurant_ 492","2017-01-21 19:00:00","2017-01-16 21:00:00",6
"restaurant_ 459","2017-01-21 19:00:00","2017-01-21 15:00:00",2
"restaurant_ 134","2017-01-21 19:00:00","2017-01-10 12:00:00",7
"restaurant_ 714","2017-01-21 19:00:00","2017-01-16 19:00:00",2
"restaurant_ 714","2017-01-21 19:00:00","2017-01-07 21:00:00",2
"restaurant_ 499","2017-01-21 19:00:00","2017-01-15 23:00:00",2
"restaurant_ 499","2017-01-21 19:00:00","2017-01-15 19:00:00",30
"restaurant_ 51","2017-01-21 19:00:00","2017-01-21 14:00:00",6
"restaurant_ 51","2017-01-21 19:00:00","2017-01-21 17:00:00",2
"restaurant_ 225","2017-01-21 19:00:00","2017-01-12 20:00:00",2
"restaurant_ 225","2017-01-21 19:00:00","2017-01-19 22:00:00",3
"restaurant_ 225","2017-01-21 19:00:00","2017-01-21 14:00:00",4
"restaurant_ 225","2017-01-21 19:00:00","2017-01-16 20:00:00",3
"restaurant_ 71","2017-01-21 19:00:00","2017-01-21 18:00:00",4
"restaurant_ 71","2017-01-21 19:00:00","2017-01-20 17:00:00",3
"restaurant_ 71","2017-01-21 19:00:00","2017-01-20 17:00:00",2
"restaurant_ 126","2017-01-21 19:00:00","2017-01-21 16:00:00",4
"restaurant_ 500","2017-01-21 19:00:00","2017-01-21 17:00:00",2
"restaurant_ 500","2017-01-21 19:00:00","2017-01-16 15:00:00",4
"restaurant_ 504","2017-01-21 19:00:00","2017-01-04 17:00:00",3
"restaurant_ 504","2017-01-21 19:00:00","2017-01-16 23:00:00",9
"restaurant_ 504","2017-01-21 19:00:00","2017-01-14 20:00:00",2
"restaurant_ 433","2017-01-21 19:00:00","2017-01-17 17:00:00",2
"restaurant_ 433","2017-01-21 19:00:00","2017-01-19 22:00:00",8
"restaurant_ 541","2017-01-21 19:00:00","2017-01-08 00:00:00",6
"restaurant_ 541","2017-01-21 19:00:00","2017-01-21 11:00:00",2
"restaurant_ 541","2017-01-21 19:00:00","2017-01-08 19:00:00",3
"restaurant_ 541","2017-01-21 19:00:00","2017-01-21 16:00:00",2
"restaurant_ 215","2017-01-21 19:00:00","2017-01-21 19:00:00",3
"restaurant_ 34","2017-01-21 19:00:00","2017-01-21 17:00:00",2
"restaurant_ 115","2017-01-21 19:00:00","2017-01-16 21:00:00",2
"restaurant_ 115","2017-01-21 19:00:00","2017-01-18 18:00:00",4
"restaurant_ 489","2017-01-21 20:00:00","2017-01-18 13:00:00",2
"restaurant_ 489","2017-01-21 20:00:00","2017-01-14 01:00:00",2
"restaurant_ 816","2017-01-21 20:00:00","2017-01-14 23:00:00",2
"restaurant_ 816","2017-01-21 20:00:00","2017-01-20 22:00:00",2
"restaurant_ 816","2017-01-21 20:00:00","2017-01-14 23:00:00",2
"restaurant_ 816","2017-01-21 20:00:00","2017-01-14 23:00:00",4
"restaurant_ 816","2017-01-21 20:00:00","2017-01-14 23:00:00",2
"restaurant_ 816","2017-01-21 20:00:00","2017-01-21 15:00:00",2
"restaurant_ 816","2017-01-21 20:00:00","2017-01-18 16:00:00",2
"restaurant_ 464","2017-01-21 20:00:00","2017-01-21 19:00:00",2
"restaurant_ 464","2017-01-21 20:00:00","2017-01-21 19:00:00",2
"restaurant_ 733","2017-01-21 20:00:00","2017-01-17 01:00:00",2
"restaurant_ 728","2017-01-21 20:00:00","2017-01-07 00:00:00",4
"restaurant_ 728","2017-01-21 20:00:00","2017-01-17 19:00:00",2
"restaurant_ 728","2017-01-21 20:00:00","2017-01-16 23:00:00",2
"restaurant_ 728","2017-01-21 20:00:00","2017-01-18 15:00:00",2
"restaurant_ 728","2017-01-21 20:00:00","2017-01-21 19:00:00",2
"restaurant_ 728","2017-01-21 20:00:00","2017-01-21 19:00:00",2
"restaurant_ 728","2017-01-21 20:00:00","2017-01-19 13:00:00",2
"restaurant_ 69","2017-01-21 20:00:00","2017-01-20 19:00:00",3
"restaurant_ 205","2017-01-21 20:00:00","2017-01-13 22:00:00",2
"restaurant_ 93","2017-01-21 20:00:00","2017-01-04 18:00:00",2
"restaurant_ 93","2017-01-21 20:00:00","2017-01-15 22:00:00",7
"restaurant_ 522","2017-01-21 20:00:00","2017-01-21 17:00:00",2
"restaurant_ 522","2017-01-21 20:00:00","2017-01-14 16:00:00",3
"restaurant_ 522","2017-01-21 20:00:00","2017-01-16 16:00:00",3
"restaurant_ 522","2017-01-21 20:00:00","2017-01-21 16:00:00",2
"restaurant_ 522","2017-01-21 20:00:00","2017-01-18 07:00:00",8
"restaurant_ 712","2017-01-21 20:00:00","2017-01-15 17:00:00",20
"restaurant_ 623","2017-01-21 20:00:00","2017-01-21 17:00:00",3
"restaurant_ 150","2017-01-21 20:00:00","2017-01-21 20:00:00",3
"restaurant_ 253","2017-01-21 20:00:00","2017-01-11 12:00:00",6
"restaurant_ 455","2017-01-21 20:00:00","2017-01-21 20:00:00",3
"restaurant_ 66","2017-01-21 20:00:00","2017-01-20 22:00:00",3
"restaurant_ 561","2017-01-21 20:00:00","2017-01-11 16:00:00",2
"restaurant_ 561","2017-01-21 20:00:00","2017-01-20 18:00:00",1
"restaurant_ 766","2017-01-21 20:00:00","2017-01-15 20:00:00",8
"restaurant_ 210","2017-01-21 20:00:00","2017-01-16 20:00:00",4
"restaurant_ 537","2017-01-21 20:00:00","2017-01-03 18:00:00",15
"restaurant_ 595","2017-01-21 20:00:00","2017-01-21 17:00:00",2
"restaurant_ 595","2017-01-21 20:00:00","2017-01-14 22:00:00",6
